Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:45:54
E(lx),953.47
Candle E(fc),88.58
CCT(K),1001
Duv,-0.05665
CIE x,0.5292
CIE y,0.2387
CIE u,0.4406
CIE v,0.2980
CIE u',0.4406
CIE v',0.4470
SDCM,100.00
Ra,-11.8
R1,83
R2,9
R3,-78
R4,42
R5,33
R6,-100
R7,-43
R8,-30
R9,-52
R10,-93
R11,81
R12,-100
R13,44
R14,11
R15,63
Ee(mW/c©O),0.492
S/P,1.360
Dominant(nm),699.20
Purity(%),77.0
Half width(nm),13.6
Peak(nm),627.1
Center(nm),626.1
Centroid(nm),590.2
R ratio(%),89.7
G ratio(%),2.7
B ratio(%),7.6
CIE1931 X,3095.861
CIE1931 Y,1396.005
CIE1931 Z,1357.704
TLCI-2012,1
Integral Time(ms),21.00
Peak Signal,54462
Dark Signal,2713
Compensate level,2972
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
638,33.133080,
639,27.140162,
640,21.711393,
641,17.256361,
642,14.043344,
643,11.075903,
644,8.692573,
645,7.008273,
646,5.501426,
647,4.306431,
648,3.487431,
649,2.752785,
650,2.211497,
651,1.816368,
652,1.473859,
653,1.198027,
654,1.003270,
655,0.829623,
656,0.680945,
657,0.564219,
658,0.438979,
659,0.317107,
660,0.213574,
661,0.108464,
662,0.034224,
663,0.006401,
664,0.000656,
665,0.000000,
666,0.000000,
667,0.000000,
668,0.000000,
669,0.000000,
670,0.000000,
671,0.000000,
672,0.000000,
673,0.000000,
674,0.000000,
675,0.000000,
676,0.000000,
677,0.000000,
678,0.000000,
679,0.000000,
680,0.000000,
681,0.000000,
682,0.000000,
683,0.000000,
684,0.000000,
685,0.000000,
686,0.000000,
687,0.000000,
688,0.000000,
689,0.000000,
690,0.000000,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000000,
700,0.000000,
701,0.000000,
702,0.000000,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000000,
714,0.000000,
715,0.000000,
716,0.000000,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000000,
725,0.000000,
726,0.000000,
727,0.000000,
728,0.000000,
729,0.000000,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000000,
737,0.000000,
738,0.000000,
739,0.000000,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.000000,
754,0.000000,
755,0.000000,
756,0.000000,
757,0.000000,
758,0.000000,
759,0.000000,
760,0.000000,
761,0.000000,
762,0.000000,
763,0.000000,
764,0.000000,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.000000,
769,0.000000,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
