Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:42:39
E(lx),132.89
Candle E(fc),12.35
CCT(K),1001
Duv,-0.00693
CIE x,0.6927
CIE y,0.3072
CIE u,0.5227
CIE v,0.3477
CIE u',0.5227
CIE v',0.5216
SDCM,100.00
Ra,4.4
R1,-4
R2,74
R3,24
R4,-37
R5,-7
R6,91
R7,-10
R8,-97
R9,-100
R10,66
R11,-23
R12,78
R13,21
R14,56
R15,-53
Ee(mW/c©O),0.058
S/P,0.050
Dominant(nm),620.60
Purity(%),100.0
Half width(nm),13.1
Peak(nm),627.3
Center(nm),626.1
Centroid(nm),624.2
R ratio(%),98.1
G ratio(%),1.9
B ratio(%),0.0
CIE1931 X,438.722
CIE1931 Y,194.565
CIE1931 Z,0.083
TLCI-2012,1
Integral Time(ms),130.00
Peak Signal,53345
Dark Signal,2424
Compensate level,2964
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000000,
381,0.000000,
382,0.000000,
383,0.000000,
384,0.000000,
385,0.000000,
386,0.000000,
387,0.000000,
388,0.000000,
389,0.000000,
390,0.000000,
391,0.000000,
392,0.000000,
393,0.000000,
394,0.000000,
395,0.000000,
396,0.000000,
397,0.000000,
398,0.000000,
399,0.000000,
400,0.000000,
401,0.000000,
402,0.000000,
403,0.000000,
404,0.000000,
405,0.000000,
406,0.000000,
407,0.000000,
408,0.000000,
409,0.000000,
410,0.000000,
411,0.000000,
412,0.000000,
413,0.000000,
414,0.000000,
415,0.000000,
416,0.000000,
417,0.000000,
418,0.000000,
419,0.000000,
420,0.000000,
421,0.000000,
422,0.000000,
423,0.000000,
424,0.000000,
425,0.000000,
426,0.000000,
427,0.000000,
428,0.000000,
429,0.000000,
430,0.000000,
431,0.000000,
432,0.000000,
433,0.000000,
434,0.000000,
435,0.000000,
436,0.000000,
437,0.000000,
438,0.000000,
439,0.000000,
440,0.000000,
441,0.000000,
442,0.000000,
443,0.000000,
444,0.000000,
445,0.000000,
446,0.000000,
447,0.000000,
448,0.000000,
449,0.000000,
450,0.000000,
451,0.000000,
452,0.000000,
453,0.000000,
454,0.000000,
455,0.000000,
456,0.000000,
457,0.000000,
458,0.000000,
459,0.000000,
460,0.000000,
461,0.000000,
462,0.000000,
463,0.000000,
464,0.000000,
465,0.000000,
466,0.000000,
467,0.000000,
468,0.000000,
469,0.000000,
470,0.000000,
471,0.000000,
472,0.000000,
473,0.000000,
474,0.000000,
475,0.000000,
476,0.000000,
477,0.000000,
478,0.000000,
479,0.000000,
480,0.000000,
481,0.000000,
482,0.000000,
483,0.000000,
484,0.000000,
485,0.000000,
486,0.000000,
487,0.000000,
488,0.000000,
489,0.000000,
490,0.000000,
491,0.000000,
492,0.000000,
493,0.000000,
494,0.000000,
495,0.000000,
496,0.000000,
497,0.000000,
498,0.000000,
499,0.000000,
500,0.000000,
501,0.000000,
502,0.000000,
503,0.000000,
504,0.000000,
505,0.000000,
506,0.000000,
507,0.000000,
508,0.000000,
509,0.000000,
510,0.000000,
511,0.000000,
512,0.000000,
513,0.000000,
514,0.000000,
515,0.000000,
516,0.000000,
517,0.000000,
518,0.000000,
519,0.000000,
520,0.000000,
521,0.000000,
522,0.000000,
523,0.000000,
524,0.000000,
525,0.000000,
526,0.000000,
527,0.000000,
528,0.000000,
529,0.000000,
530,0.000000,
531,0.000000,
532,0.000000,
533,0.000000,
534,0.000000,
535,0.000000,
536,0.000000,
537,0.000000,
538,0.000000,
539,0.000000,
540,0.000000,
541,0.000000,
542,0.000000,
543,0.000000,
544,0.000000,
545,0.000000,
546,0.000000,
547,0.000000,
548,0.000000,
549,0.000000,
550,0.000000,
551,0.000000,
552,0.000000,
553,0.000000,
554,0.000000,
555,0.000000,
556,0.000000,
557,0.000000,
558,0.000000,
559,0.000000,
560,0.000000,
561,0.000000,
562,0.000000,
563,0.000000,
564,0.000000,
565,0.000000,
566,0.000000,
567,0.000000,
568,0.000000,
569,0.000000,
570,0.000000,
571,0.000000,
572,0.000000,
573,0.000000,
574,0.000000,
575,0.000000,
576,0.000469,
577,0.003416,
578,0.003578,
579,0.003658,
580,0.002872,
581,0.006726,
582,0.015708,
583,0.023823,
584,0.030639,
585,0.035956,
586,0.045912,
587,0.060474,
588,0.072995,
589,0.094749,
590,0.131645,
591,0.174472,
592,0.234338,
593,0.301477,
594,0.375332,
595,0.471842,
596,0.578183,
597,0.715742,
598,0.872033,
599,1.021262,
600,1.213837,
601,1.437919,
602,1.670789,
603,1.972924,
604,2.325631,
605,2.731666,
606,3.196597,
607,3.663553,
608,4.268028,
609,4.971667,
610,5.693568,
611,6.612582,
612,7.642955,
613,8.666709,
614,9.932432,
615,11.282442,
616,12.543596,
617,13.999081,
618,15.502994,
619,16.935997,
620,18.725431,
621,20.804722,
622,23.025587,
623,25.949234,
624,29.236111,
625,32.576340,
626,35.180389,
627,36.252216,
628,35.905319,
629,33.804768,
630,30.666212,
631,26.019432,
632,20.845078,
633,16.624508,
634,12.686965,
635,9.624717,
636,7.580311,
637,5.838539,
